107329629,Hakuna Matata,5.12a
106081926,Make  A Wish,5.10a
109612467,Junior's Gesture,5.11a
109446737,Extra Backup,5.12a
106324389,Mama Benson,5.12a
107915900,Easy Rider,5.13a
106510749,Dirty Smelly Hippie,5.13b
106575738,Beer Belly,5.13a
106967509,Arachnophobia,5.12d
106081931,Fire and Brimstone,5.10d
108383625,Grippy Green,5.12a
106584648,The Force,5.13a
107941228,Evil Emperor,5.13a
107285975,Elephant Man,5.13b
108943392,Barn Dance,5.10d
106324532,American Dream,5.12b
107941251,It's a Trap,5.10b/c
106971714,Subject to Change,5.10d
107567697,Papa Loves Jugs,5.11d
106971704,Dirty Sanchez,5.12c
106081909,Check Your Grip,5.12a
107389029,Big Burly,5.13b
107684861,Rorshach Inkblot Test,5.8+
107685747,Monobrow,5.10a
108421137,Lobster Claw,5.12a
107132554,Hatfield,5.10d
106081922,Breakfast Burrito,5.10c
108343714,Angry Birds,5.13c
107132538,Delayed Gratification,5.10c
107860025,Days of Thunder,5.9
107371014,Space Junk,5.12b/c
106975163,Zone of Silence,5.12a
107055857,True Love,5.13d
106588480,Super Pinch,5.10d
106324559,Supafly,5.12b
108165689,Sunny the Boxer,5.9
107834516,Smoothie Nut,5.10c
107606203,Slow Jack,5.7
107133269,On the Prowl,5.10a
106973588,Norway On My Mind,5.8
107055928,No Fluff,5.11d
107080870,Rebar,5.11a
106875546,The Perfect Pint,5.4
106925375,Mona Lisa Overdrive ,5.11b
106975171,Highway Turtle,5.12a
106324547,Herd Mentality,5.12c
107055840,Golden Boy,5.13b
107055890,God's Own Stone,5.14a
107845311,Forgive Me Amy For I Have Sent,5.6
106817435,Lucky Duck Soup,5.5
106707062,Green Horn,5.11a
106920320,Ethics Police,5.11d
108434317,Erik's First 5.6,5.9-
106925383,Chicken Boy,5.11b
108344446,Chester Fried Chicken,5.4
107080668,Brambly Downslide,5.10a
106954396,Blue Eyed Honkey Jesus,5.12b
106702996,Girls Gone Wild..WOO,5.10d
106912616,Far From God,5.12b
107062135,False Idol,5.12b
107062126,Crucify Me,5.11c
106912621,Coming Out Party,5.11d
106982510,Citizen's Arete,5.11b
106885744,Significant Other,5.10b
107807554,Pee-Wee,5.7
107878537,Decline of Western Civilization,5.10a
106920312,Buddha Hole,5.11d
107669659,Broken Chicken Wing ,5.9+
109609554,Lanterne Rouge,5.9
107370652,My Name is Earl,5.11d
106885779,K.S.B.,5.10d
106885734,The G-Man,5.10c
106885753,Bulldozer,5.10a
106885726,Miranda Rayne,5.9
106885721,Audie,5.8
109609523,Dura-Ace,5.8
106975129,Black Gold,5.13c
108434225,Same Way,5.11b
108392096,Pinkies Extended,5.10c
107104918,Normalised Bramapithecus,5.10d
107089996,Nice To Know You,5.10b
106446581,Johnny on Roofies,5.11a
106849536,Hurt,5.10c
106538985,Helping Hands,5.10d
108384240,Weathertop Stings ,5.10b
108182026,Threat Level Blue,5.9
106969872,Generosity,5.10d
106849475,First Time,5.8+
108096318,Farley's Folly,5.10a/b
106309585,Family Tradition,5.10
107180674,Donor,5.11b
106653826,Darwin Loves You,5.9+
108384248,Stem Cell ,5.10a
107622061,Optical Rectitus,5.11a
107132484,No Sleep Til' Campton,5.10b/c
108384228,Maximus,5.9
107336284,Kentucky Flu,5.10c
109644863,Brothel Doc,5.11a
107132510,Bowling Pain,5.11c
107132492,Alternative Medicines,5.7
108908601,Adventures of the Leper Nurse,5.9-
107276677,Tomfoolery,5.5
105963178,St. Alfonso's,5.7
106333594,Phantasia,5.12d
106727865,Perverse Intentions,5.10a/b
106132213,Twinkie,5.12a
106149020,Pogue Ethics,5.9+
109121041,The Gum Traverse,5.6
106149038,Overlord,5.10b
106149032,Lord of the Flies,5.8
105889540,Creep Show,5.10d
107525875,Bobsledding,5.7
105889536,Creature Feature,5.9
105889544,Count Floyd Show,5.11b
106730360,Sultans of Stem (CLOSED),5.9
106730391,Lunatic Fringe,5.8+
106730366,Finger Lickin' Good (CLOSED),5.10c
106730381,Close to the Edge (CLOSED),5.10a
107400081,Slimy Creatures,5.7
106962264,Jim's Dihedral,5.10a
105883494,Sugar High,
105883504,Mr. Smartypants,
105869993,You Might Be a Redneck,5.8+
105880896,Wocket in My Pocket,
106837567,Tickle Me Elmo,5.8-
105868503,South East Face,5.3
105868524,Original Route,5.2
105943552,Wild Yet Tasty,5.12a
105917918,Twin Cracks,5.9+
105854070,Foxfire,5.7
107051854,Day Tripping,5.10
105893624,Too Many Puppies,5.12a
105870792,Warm Up,5.7
105866010,Standard Route,4th
105873399,Whoville,5.6
108192487,Sylvester McMonkey McBean (aka Snitches),5.11
107574134,Star Bellied Sneeches,5.8
108383761,What's Right with the Underling,5.12a
105867266,The Underling,5.9
106121898,Super Dario,5.11a/b
107389163,Soul Ram,5.12b
107667743,Silently Does the Sun Shine,5.14a
108392771,sick puppies,5.11c
106837482,The Pearl,
105978349,No Return,5.9+
107433601,Martin Rides Again,5.11d
107621628,The Learning Curve,5.12a
105964688,King Me,5.11b
105917957,Inhibitor,5.11a
108144688,Grunge Face,5.12a
105917970,Good Times,5.8+
105870321,Drop the Anchor,5.8+
105917977,Jack in the Pulpit,5.10d
105870316,Doppler Effect,5.10c
106169442,Dave the Dude,5.11d
105917962,Commencement,5.11-
107379163,Wonkaholic,5.10a
109472352,Wobbler,5.11d
108749213,Willy Wonka,5.11a
108640459,Through the Looking Glass,5.11+
108064675,Throbbing Emotions,5.10a
108429570,Team Tough on Tour,5.11a
108043545,Swedish Fish,5.12b
107074597,Sugar Rush,5.10a
107667783,Strongyloides,5.10a
108411358,Snozzberries,5.11d
109480386,Snarf Victory,5.10c
107892930,robotic thumb,5.10b
107379134,One Side Makes You Taller,5.11a
108341704,Naked,5.12a
107921969,Mr. P.,5.10+
108055657,Molten,5.13b
108749249,Mike Teavee,5.12a
106968288,Malice,5.12c
106782060,Oompa,5.10a
108128595,Icebreaker,5.12a
107379148,Hip to the Jive,5.11b
106927842,Loompa,5.10c
106453221,J Rat's Back,5.12a
108341815,Grumpalump,5.11d
109480361,Grandpa Joe,5.9
107667776,Gobstopper,5.12c
106927822,The Glass Elevator,5.10d
108126174,Gilgamesh,5.12b
108430483,Gene Wilder,5.13a
108206728,For Your Health,5.11a
107353501,Seuss is Dead,5.7
108384261,Fickelgruber,5.8
108766319,EGBG,5.10a
107667789,Easy Pickins,5.8
107884601,Sam I Am,5.10d
105871304,Over the Hedge,5.3
108192500,Orange Crush,5.9+
107892916,Enkidu,5.11c
106453181,Chocolate River,5.9
108415831,Charlie,5.13b
107759737,Cat's Demise,5.13b
108412856,Buttercup,5.13c
105871488,One Fist Two Fist Red Fist Blue Fist,5.8+
107353511,The Lorax Tree,5.9+
107334531,Logic and Proportion,5.10a
105872442,Ham,5.7
107334542,Griptospuridiam,5.11b
108438115,What's Left of the Beeneling,5.10c
108437340,Frenchburg Overhangs,5.8
107699096,Baptist Preacher,5.6
107401205,Bleak December,5.12a
108640441,Ball Nuts and Brassies (Aka Broken Ankles),5.12-
107892923,Babinski sign ,5.10d
105872871,The Grinch,5.4
105872434,Green Eggs,5.7
106371729,God Save the Queen,5.7
107756397,Augustus Gloop,5.9
107334506,Chickenhead Better Than No Head,5.10a
105870649,Yellow Brick Road,5.11b
105880931,Wolverine,
105870771,Whiteout Direct (aka Nerds),5.9-
109499156,Small Victories,
106837502,Skittles,
105870653,The Shining,5.8+
106730270,Shelf Life,
106229634,The Andy Man Can,5.10d
105870659,Whiteout,5.8
105870665,Sharp,5.9-
105870235,Ruby Slippers,5.11a
109499027,Perfect Pink,
105917914,Day Dreaming,5.9+
106837476,Blister in the Sun,5.9
105860773,Oz,5.11c
106837525,My Sexy Cranberry,
105870781,Mandarin,5.10-
105870239,Lolliop Kids,5.11b
105870227,No Place Like Home,5.11c
106730262,Let the Wookie Win,
109499279,In The Middle,
106840193,Hollow Threat,
105868497,Girdle Traverse,5.4
105868531,Dirty Rastafarian Scoundrels,5.6
105870231,Flying Monkeys,5.12a
106840221,The Fictitious Egg,
105870764,Father's Day,5.5
105868516,Haystack,5.3
105869338,Auxier Chimney,5.5
106837515,Constellation,
106837495,Callandor,
105860768,Diamond In The Rough,5.10c
106837486,Black Magic Arete,
109499201,Big Toe Arete,
105919793,Where Lizards Dare,5.9+
106730108,The Turret,5.5
105919564,Serpent,5.10b
106045399,Scratch Your Face,5.9+
106730087,Route 48,5.5
105919554,Snake,5.8
105870326,Party Time,5.7
105886627,Horny Bitch,5.8-
105918104,Veldhaus Route,5.8
105869239,Up Swift Creek Without A Paddle,5.9
106599306,Seppuku,5.12d
106283004,There Goes the Neighborhood,5.11c
105871970,Sparkey Goes Crack Climbing,5.6
106282997,Smokin' Joe,5.11b
105866429,Rite of Passage,5.9+
105869231,Red Hot Chilli Pepper,5.10d
105869244,Prime Directive,5.11b
106599268,Orange Juice,5.12c
105867551,Local Color,5.10b
105868726,L'ile Au Ciel,5.11c
106383603,Joe Camel,5.8+
107122332,The Infidel,5.11d
105883508,Lucky Devil,
105883500,Black Dog,
105866451,Manic Impression,5.10a
105866439,Headstone Surfer,5.10a
105868713,Hardcore Jollies,5.11d
105867546,Goodstone,5.11a
106282988,Go Easy Billy Clyde,5.12a
107857060,Glory Be ,5.12a
105866459,Funkadelic,5.10b
106599342,Frugal Chariot,5.12a
106282978,Eye of the Needle,5.11b
105866423,Cruising Lane,5.10a
105889556,Fading Memory,5.10-
106129927,Calypso I,5.7
106837545,The Way of the Leaf,
108791007,Swiggity Swag the Nightmare Stag,
105919570,Calypso III,5.4
106129702,Calypso II,5.6
105970537,Blue Runner,5.9
105872466,Bombs Bursting,5.8
105870284,The Battlement,5.10+
105889548,American Wall,5.6
106123164,Out For Justice,5.11b
105871977,Bedtime for Bonzo,5.6
105889552,American Crack,5.6
106599327,Appalachian Spring,5.13a
105880914,Vision,5.7
109628066,Nailbiter,5.12-
106109316,Loosen Up,5.10b
105880920,Kentucky Pinstripe,5.10a
106723819,Jake Flake,5.7+
105872426,Father and Son,5.7
108558016,Dog Fight,5.10c/d
106723829,Rockhouse,5.4
105872766,Full Moon,5.7
106309912,Disappearer,5.11b
106309901,Deep Six,5.12b
107622069,Circa Man,5.10d
105872771,Fallout,5.10a
105880926,Eureka,5.6
105878287,Casual Viewing,5.7
106404831,Fibrulator,5.11b
106404805,Country Lovin,5.12b
107649608,Blood on the Nuts,5.8+
105917878,Piranha,5.7
105869204,Long Live Trad,5.10c
106405603,Crack Attack,5.9+
105917885,Dead Deer,5.10a
105880841,Bambi: Caught in the Headlights,5.6
105854135,Diamond in the Crack,5.6
105869356,Copperhead,5.6
105860648,To Defy The Laws Of Tradition,5.10a
105866371,Third World Lover,5.11d
107081591,Table of Colors Direct,5.13b
106304964,Table of Colors,5.13a
106146849,Stunning the Hog,5.12d
106146866,Sex Farm,5.12b
105866366,Relaxed Atmoshere,5.11
106169612,Infectious,5.12b
105867536,Henry,5.11b
105860693,Mr. Bungle,5.8
106045269,Mercy the Huff,5.12b
105860735,Maypop,5.11a
105860661,Fast Food Christians,5.10a
106325136,The Dinosaur,5.12d
105866353,Brother Stair,5.9+
105860667,Face Up To That Crack,5.8-
105866361,Aquaduck Pocket,5.11a
108341662,Darkness Falls,5.12d
108086116,Trailer Trashed,5.10+
108401317,Morning Wood,5.12a
105870787,Stranger Than Paradise,5.12c
107388654,Crag,
107388632,Camp,5.11d
107388644,Store,5.10c
105868153,Little White Lie,5.7
105868158,Blue Sky,5.8
